('가야 라트리 호텔','한국','서울특별시','용산구','서울특별시 용산구 한강대로 253 ',37.5408458,126.9723235,1,3,1,'HOTEL','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',753000,'데이먼',3,3.8,995,'18:00','11:00')
('서울미라마(유)그랜드하얏트호텔','한국','서울특별시','용산구','서울특별시 용산구 소월로 322 ',37.5396014,126.9974521,3,3,2,'GUESTHOUSE','대규모 회의 외국 국빈들 영접 여러 공식 행사 등을 개최하는 건물로 1978년 12월에 준공됐다. 현재 청와대 경내의 현대식 건물 중 가장 오래된 건물이다. 1층은 대접견실로 외국 국빈의 접견 행사를 치르며 2층은 대규모 오찬 및 만찬 행사를 하는 곳으로 무궁화와 월계수 등으로 장식되어 있다.',711000,'Jun',4,4.0,825,'14:00','12:00')
('에이원호텔','한국','서울특별시','용산구','서울특별시 용산구 이태원로20길 2-8 ',37.5340543,126.99168,1,3,2,'HOUSE','청와대의 정원인 녹지원 뒤에 위치한 전통 한옥으로 외빈 접견 등에 사용되는 곳이다. 상춘재의 뜻은 봄이 늘 계속되는 집이다. 지금의 상춘재 자리는 일제 시대 때 일본식 목조 건물인 매화실(梅花室)이라는 별관이 있던 자리다. 약 66m2 규모의 크기였다. 정부 수립 이후 상춘실(常春室)로 바뀌었는데 다과나 만찬 행사 등 의전용 건물로 쓰였다.',943000,'케이',4,4.7,392,'15:00','10:00')
('임피리얼팰리스 부띠끄 호텔','한국','서울특별시','용산구','서울특별시 용산구 이태원로 221 ',37.5353638,126.998239,3,4,1,'HOUSE','대규모 회의 외국 국빈들 영접 여러 공식 행사 등을 개최하는 건물로 1978년 12월에 준공됐다. 현재 청와대 경내의 현대식 건물 중 가장 오래된 건물이다. 1층은 대접견실로 외국 국빈의 접견 행사를 치르며 2층은 대규모 오찬 및 만찬 행사를 하는 곳으로 무궁화와 월계수 등으로 장식되어 있다.',193000,'donggi',2,3.9,856,'16:00','13:00')
('케이그랜드호텔서울','한국','서울특별시','용산구','서울특별시 용산구 한강대로 385, 3~4층 ',37.5527804,126.9722481,3,1,1,'HOUSE','대통령의 집무 등에 사용되는 본 건물로 1991년 9월에 신축되었다. 대통령 집무실이 있으며 국무회의가 열리는 장소이다. 과거에는 수석보좌관 회의도 이곳에서 열렸다. 공간이 필요 이상으로 넓고 업무와 소통을 위한 공간이라기보다 의전만을 위한 건축물에 더 가깝다는 비판도 존재하여 문재인 대통령이 취임하면서 공식적인 업무만 이곳에서 보기로 하였다',192000,'Sammy',2,3.1,552,'15:00','10:00')
('호텔 더 디자이너스 서울역 ','한국','서울특별시','용산구','서울특별시 용산구 한강대로 305 ',37.5455592,126.9715771,2,2,2,'HOUSE','대통령과 그 가족이 생활했던 곳으로 1990년에 준공되었다. 대통령 가족의 사적인 공간이기에 청와대 내에서도 가장 폐쇄적인 공간으로 취재진에게도 잘 공개되지 않았다. 이후 노무현이 재임 중인 2003년 3월과 11월에 관저 입구를 공개한 적이 있었으며 이명박도 재임 중에 가족 생활과 관련한 모습을 공개한 적이 있다. 문재인도 재임 중에 관저 입구에서 출근하는 모습을 몇 번 공개했었다.',705000,'Phil',2,5.0,906,'15:00','11:00')
('호텔 엘르인','한국','서울특별시','용산구','서울특별시 용산구 한강대로71길 24 ',37.5403547,126.972202,2,4,1,'HOTEL','청와대의 정원인 녹지원 뒤에 위치한 전통 한옥으로 외빈 접견 등에 사용되는 곳이다. 상춘재의 뜻은 봄이 늘 계속되는 집이다. 지금의 상춘재 자리는 일제 시대 때 일본식 목조 건물인 매화실(梅花室)이라는 별관이 있던 자리다. 약 66m2 규모의 크기였다. 정부 수립 이후 상춘실(常春室)로 바뀌었는데 다과나 만찬 행사 등 의전용 건물로 쓰였다.',681000,'Shine',5,4.2,572,'18:00','13:00')
('그랜드머큐어 앰배서더 서울 용산','한국','서울특별시','용산구','서울특별시 용산구 청파로20길 95 ',37.5322062,126.9610322,1,4,2,'HOUSE','청와대의 정원인 녹지원 뒤에 위치한 전통 한옥으로 외빈 접견 등에 사용되는 곳이다. 상춘재의 뜻은 봄이 늘 계속되는 집이다. 지금의 상춘재 자리는 일제 시대 때 일본식 목조 건물인 매화실(梅花室)이라는 별관이 있던 자리다. 약 66m2 규모의 크기였다. 정부 수립 이후 상춘실(常春室)로 바뀌었는데 다과나 만찬 행사 등 의전용 건물로 쓰였다.',235000,'땃쥐',3,5.0,622,'14:00','10:00')
('노보텔 스위트 앰배서더 서울 용산','한국','서울특별시','용산구','서울특별시 용산구 청파로20길 95 ',37.5322062,126.9610322,2,1,1,'HOUSE','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',203000,'Ader',6,4.6,690,'18:00','11:00')
('노보텔 앰배서더 서울 용산','한국','서울특별시','용산구','서울특별시 용산구 청파로20길 95 ',37.5322062,126.9610322,3,1,1,'HOUSE','대규모 회의 외국 국빈들 영접 여러 공식 행사 등을 개최하는 건물로 1978년 12월에 준공됐다. 현재 청와대 경내의 현대식 건물 중 가장 오래된 건물이다. 1층은 대접견실로 외국 국빈의 접견 행사를 치르며 2층은 대규모 오찬 및 만찬 행사를 하는 곳으로 무궁화와 월계수 등으로 장식되어 있다.',649000,'Miller',4,4.2,852,'17:00','10:00')
('이비스 스타일 앰배서더 서울 용산','한국','서울특별시','용산구','서울특별시 용산구 청파로20길 95 ',37.5322062,126.9610322,2,3,2,'HOTEL','1993년 7월 기존에 존재하던 궁정동 안가를 철거한 뒤 만든 시민공원이다.[30] 안가 5채를 헐어 조성했으며 10560m2 규모다. 동산의 정원은 청와대 쪽을 향하고 있으며 후문은 창의문 쪽을 바라보고 있다. 동산 가운데에는 중앙광장이 있는데 이곳의 가운데에는 궁정동을 의미하는 우물 정(井) 자 모양의 우물이 있다. 또한 박정희가 최후를 맞이한 자리인 과거의 안가 나동 대연회장 자리에는 길이 30m 높이 3m의 돌담이 위치하고 있다.',1000000,'Lee',6,3.8,7,'14:00','11:00')
('프라임인서울호텔','한국','서울특별시','은평구','서울특별시 은평구 통일로 816',37.6168758,126.9239234,1,3,1,'HOUSE','대통령의 집무 등에 사용되는 본 건물로 1991년 9월에 신축되었다. 대통령 집무실이 있으며 국무회의가 열리는 장소이다. 과거에는 수석보좌관 회의도 이곳에서 열렸다. 공간이 필요 이상으로 넓고 업무와 소통을 위한 공간이라기보다 의전만을 위한 건축물에 더 가깝다는 비판도 존재하여 문재인 대통령이 취임하면서 공식적인 업무만 이곳에서 보기로 하였다',861000,'Phil',4,4.2,367,'17:00','13:00')
('벨라지오관광호텔','한국','서울특별시','은평구','서울특별시은평구 진흥로 205',37.6094594,126.9320125,2,4,2,'HOUSE','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',552000,'로니',6,3.8,578,'18:00','11:00')
('라비야호텔','한국','서울특별시','은평구','서울특별시 은평구 진흥로 138',37.6079221,126.9255146,2,3,1,'HOUSE','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',72000,'피오',4,4.6,950,'18:00','11:00')
('호텔씨에스에비뉴','한국','서울특별시','은평구','서울특별시 은평구 통일로 585-1',37.5991238,126.9364738,2,2,2,'HOUSE','전통 목구조와 궁궐 건축양식을 기본으로 하고 있는데 2층 본채를 중심으로 좌우에 각각 단층의 별채가 배치되어 있고 팔작 지붕을 올린 뒤 한식 청기와 15만 장을 이었다. 지붕에 올린 청기와 모습을 자세히 보면 수키와와 암키와 수막새와 암막새 등 일반 기와 이외에 잡상(雜象)·취두(鷲頭)·용두(龍頭)·토수(吐首) 등 궁궐에서 볼 수 있는 장식 기와를 사용했다.',239000,'sally',2,4.4,102,'16:00','11:00')
('브릭스관광호텔','한국','서울특별시','은평구','서울특별시 은평구 은평로8길, 1',37.5999015,126.9211885,1,3,1,'HOUSE','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',416000,'Hanse',4,3.1,373,'15:00','12:00')
('호텔맥','한국','서울특별시','은평구','서울특별시 은평구 통일로80길, 7',37.6200963,126.9213582,3,2,1,'GUESTHOUSE','전통 목구조와 궁궐 건축양식을 기본으로 하고 있는데 2층 본채를 중심으로 좌우에 각각 단층의 별채가 배치되어 있고 팔작 지붕을 올린 뒤 한식 청기와 15만 장을 이었다. 지붕에 올린 청기와 모습을 자세히 보면 수키와와 암키와 수막새와 암막새 등 일반 기와 이외에 잡상(雜象)·취두(鷲頭)·용두(龍頭)·토수(吐首) 등 궁궐에서 볼 수 있는 장식 기와를 사용했다.',563000,'Phil',3,3.5,46,'16:00','10:00')
('타오호텔','한국','서울특별시','은평구','서울특별시 은평구 통일로 863-24',37.6204992,126.9195414,1,4,2,'HOTEL','대통령과 그 가족이 생활했던 곳으로 1990년에 준공되었다. 대통령 가족의 사적인 공간이기에 청와대 내에서도 가장 폐쇄적인 공간으로 취재진에게도 잘 공개되지 않았다. 이후 노무현이 재임 중인 2003년 3월과 11월에 관저 입구를 공개한 적이 있었으며 이명박도 재임 중에 가족 생활과 관련한 모습을 공개한 적이 있다. 문재인도 재임 중에 관저 입구에서 출근하는 모습을 몇 번 공개했었다.',571000,'Dave',6,4.8,231,'17:00','13:00')
('폼호텔','한국','서울특별시','은평구','서울특별시 은평구 연서로28길 21-1',37.6170802,126.9221888,2,4,2,'GUESTHOUSE','대통령의 집무 등에 사용되는 본 건물로 1991년 9월에 신축되었다. 대통령 집무실이 있으며 국무회의가 열리는 장소이다. 과거에는 수석보좌관 회의도 이곳에서 열렸다. 공간이 필요 이상으로 넓고 업무와 소통을 위한 공간이라기보다 의전만을 위한 건축물에 더 가깝다는 비판도 존재하여 문재인 대통령이 취임하면서 공식적인 업무만 이곳에서 보기로 하였다',424000,'Dave',3,4.4,273,'14:00','10:00')
('와이호텔','한국','서울특별시','은평구','서울특별시 은평구 응암로9길 6-11',37.5878972,126.9159131,3,1,2,'HOUSE','청와대의 정원인 녹지원 뒤에 위치한 전통 한옥으로 외빈 접견 등에 사용되는 곳이다. 상춘재의 뜻은 봄이 늘 계속되는 집이다. 지금의 상춘재 자리는 일제 시대 때 일본식 목조 건물인 매화실(梅花室)이라는 별관이 있던 자리다. 약 66m2 규모의 크기였다. 정부 수립 이후 상춘실(常春室)로 바뀌었는데 다과나 만찬 행사 등 의전용 건물로 쓰였다.',266000,'Phil',3,4.6,558,'14:00','13:00')
('시안호텔','한국','서울특별시','은평구','서울특별시 은평구 진흥로 169 ',37.6088316,126.9284933,3,4,1,'HOTEL','1993년 7월 기존에 존재하던 궁정동 안가를 철거한 뒤 만든 시민공원이다.[30] 안가 5채를 헐어 조성했으며 10560m2 규모다. 동산의 정원은 청와대 쪽을 향하고 있으며 후문은 창의문 쪽을 바라보고 있다. 동산 가운데에는 중앙광장이 있는데 이곳의 가운데에는 궁정동을 의미하는 우물 정(井) 자 모양의 우물이 있다. 또한 박정희가 최후를 맞이한 자리인 과거의 안가 나동 대연회장 자리에는 길이 30m 높이 3m의 돌담이 위치하고 있다.',669000,'포키',6,3.8,695,'18:00','11:00')
('서울YMCA관광호텔','한국','서울특별시','종로구','서울특별시 종로구 종로 69 ',37.5704285,126.985553,2,1,1,'HOUSE','대통령의 집무 등에 사용되는 본 건물로 1991년 9월에 신축되었다. 대통령 집무실이 있으며 국무회의가 열리는 장소이다. 과거에는 수석보좌관 회의도 이곳에서 열렸다. 공간이 필요 이상으로 넓고 업무와 소통을 위한 공간이라기보다 의전만을 위한 건축물에 더 가깝다는 비판도 존재하여 문재인 대통령이 취임하면서 공식적인 업무만 이곳에서 보기로 하였다',402000,'Sammy',3,3.9,215,'14:00','13:00')
('동대문관광호텔','한국','서울특별시','종로구','서울특별시 종로구 종로 286 ',37.5708798,127.0103548,3,1,1,'HOTEL','대규모 회의 외국 국빈들 영접 여러 공식 행사 등을 개최하는 건물로 1978년 12월에 준공됐다. 현재 청와대 경내의 현대식 건물 중 가장 오래된 건물이다. 1층은 대접견실로 외국 국빈의 접견 행사를 치르며 2층은 대규모 오찬 및 만찬 행사를 하는 곳으로 무궁화와 월계수 등으로 장식되어 있다.',323000,'Lucid',5,3.3,321,'15:00','12:00')
('센추럴','한국','서울특별시','종로구','서울특별시 종로구 청계천로 137 ',37.568979,126.9929619,1,2,2,'HOTEL','1993년 7월 기존에 존재하던 궁정동 안가를 철거한 뒤 만든 시민공원이다.[30] 안가 5채를 헐어 조성했으며 10560m2 규모다. 동산의 정원은 청와대 쪽을 향하고 있으며 후문은 창의문 쪽을 바라보고 있다. 동산 가운데에는 중앙광장이 있는데 이곳의 가운데에는 궁정동을 의미하는 우물 정(井) 자 모양의 우물이 있다. 또한 박정희가 최후를 맞이한 자리인 과거의 안가 나동 대연회장 자리에는 길이 30m 높이 3m의 돌담이 위치하고 있다.',165000,'Tany',2,3.4,786,'17:00','13:00')
('VATICA HOTEL(바티카 호텔)','한국','서울특별시','종로구','서울특별시 종로구 청계천로 341 ',37.5701257,127.0154462,2,3,1,'HOUSE','1993년 7월 기존에 존재하던 궁정동 안가를 철거한 뒤 만든 시민공원이다.[30] 안가 5채를 헐어 조성했으며 10560m2 규모다. 동산의 정원은 청와대 쪽을 향하고 있으며 후문은 창의문 쪽을 바라보고 있다. 동산 가운데에는 중앙광장이 있는데 이곳의 가운데에는 궁정동을 의미하는 우물 정(井) 자 모양의 우물이 있다. 또한 박정희가 최후를 맞이한 자리인 과거의 안가 나동 대연회장 자리에는 길이 30m 높이 3m의 돌담이 위치하고 있다.',962000,'Miller',4,3.5,803,'15:00','10:00')
('종로크라운','한국','서울특별시','종로구','서울특별시 종로구 삼일대로30길 9 ',37.5740019,126.9882311,3,4,1,'HOTEL','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',602000,'sally',5,4.2,223,'14:00','12:00')
('동화킴스관광호텔','한국','서울특별시','종로구','서울특별시 종로구 평창문화로 136 ',37.6094995,126.9751768,2,1,2,'HOUSE','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',463000,'Riako',4,4.7,819,'14:00','13:00')
('오라카이 인사동 스위츠','한국','서울특별시','종로구','서울특별시 종로구 인사동4길 18 ',37.572991,126.9873794,2,1,1,'HOTEL','대통령과 그 가족이 생활했던 곳으로 1990년에 준공되었다. 대통령 가족의 사적인 공간이기에 청와대 내에서도 가장 폐쇄적인 공간으로 취재진에게도 잘 공개되지 않았다. 이후 노무현이 재임 중인 2003년 3월과 11월에 관저 입구를 공개한 적이 있었으며 이명박도 재임 중에 가족 생활과 관련한 모습을 공개한 적이 있다. 문재인도 재임 중에 관저 입구에서 출근하는 모습을 몇 번 공개했었다.',957000,'반스',2,3.1,432,'17:00','10:00')
('호텔베뉴지','한국','서울특별시','종로구','서울특별시 종로구 청계천로 117 ',37.5686106,126.9907525,1,3,2,'HOUSE','전통 목구조와 궁궐 건축양식을 기본으로 하고 있는데 2층 본채를 중심으로 좌우에 각각 단층의 별채가 배치되어 있고 팔작 지붕을 올린 뒤 한식 청기와 15만 장을 이었다. 지붕에 올린 청기와 모습을 자세히 보면 수키와와 암키와 수막새와 암막새 등 일반 기와 이외에 잡상(雜象)·취두(鷲頭)·용두(龍頭)·토수(吐首) 등 궁궐에서 볼 수 있는 장식 기와를 사용했다.',208000,'Sammy',4,3.1,770,'18:00','11:00')
('㈜아워홈 아벤트리호텔 종로점','한국','서울특별시','종로구','서울특별시 종로구 우정국로 46 ',37.5731115,126.9833532,2,4,1,'HOUSE','1993년 7월 기존에 존재하던 궁정동 안가를 철거한 뒤 만든 시민공원이다.[30] 안가 5채를 헐어 조성했으며 10560m2 규모다. 동산의 정원은 청와대 쪽을 향하고 있으며 후문은 창의문 쪽을 바라보고 있다. 동산 가운데에는 중앙광장이 있는데 이곳의 가운데에는 궁정동을 의미하는 우물 정(井) 자 모양의 우물이 있다. 또한 박정희가 최후를 맞이한 자리인 과거의 안가 나동 대연회장 자리에는 길이 30m 높이 3m의 돌담이 위치하고 있다.',166000,'선을로',4,3.7,524,'16:00','12:00')
('센터마크호텔','한국','서울특별시','종로구','서울특별시 종로구 인사동5길 38 ',37.5726717,126.9843351,3,4,2,'HOTEL','1993년 7월 기존에 존재하던 궁정동 안가를 철거한 뒤 만든 시민공원이다.[30] 안가 5채를 헐어 조성했으며 10560m2 규모다. 동산의 정원은 청와대 쪽을 향하고 있으며 후문은 창의문 쪽을 바라보고 있다. 동산 가운데에는 중앙광장이 있는데 이곳의 가운데에는 궁정동을 의미하는 우물 정(井) 자 모양의 우물이 있다. 또한 박정희가 최후를 맞이한 자리인 과거의 안가 나동 대연회장 자리에는 길이 30m 높이 3m의 돌담이 위치하고 있다.',62000,'테리',6,4.2,545,'17:00','12:00')
('ICON','한국','서울특별시','종로구','서울특별시 종로구 삼일대로32가길 20 ',37.5748664,126.988911,2,3,2,'HOUSE','대규모 회의 외국 국빈들 영접 여러 공식 행사 등을 개최하는 건물로 1978년 12월에 준공됐다. 현재 청와대 경내의 현대식 건물 중 가장 오래된 건물이다. 1층은 대접견실로 외국 국빈의 접견 행사를 치르며 2층은 대규모 오찬 및 만찬 행사를 하는 곳으로 무궁화와 월계수 등으로 장식되어 있다.',88000,'Hanse',2,3.6,584,'17:00','11:00')
('옐로우브릭 호스텔','한국','서울특별시','종로구','서울특별시 종로구 삼일대로32가길 33 ',37.574669,126.9895921,2,1,2,'HOTEL','청와대의 정원인 녹지원 뒤에 위치한 전통 한옥으로 외빈 접견 등에 사용되는 곳이다. 상춘재의 뜻은 봄이 늘 계속되는 집이다. 지금의 상춘재 자리는 일제 시대 때 일본식 목조 건물인 매화실(梅花室)이라는 별관이 있던 자리다. 약 66m2 규모의 크기였다. 정부 수립 이후 상춘실(常春室)로 바뀌었는데 다과나 만찬 행사 등 의전용 건물로 쓰였다.',676000,'벅픽',4,4.8,493,'15:00','12:00')
('Hostel Tommy 호스텔 토미','한국','서울특별시','종로구','서울특별시 종로구 돈화문로 66 ',37.57444,126.9912018,2,4,2,'HOTEL','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',502000,'케이',4,3.8,319,'17:00','13:00')
('노블관광호텔','한국','서울특별시','종로구','서울특별시 종로구 율곡로6길 13-3 ',37.5766828,126.9896763,1,3,2,'HOTEL','전통 목구조와 궁궐 건축양식을 기본으로 하고 있는데 2층 본채를 중심으로 좌우에 각각 단층의 별채가 배치되어 있고 팔작 지붕을 올린 뒤 한식 청기와 15만 장을 이었다. 지붕에 올린 청기와 모습을 자세히 보면 수키와와 암키와 수막새와 암막새 등 일반 기와 이외에 잡상(雜象)·취두(鷲頭)·용두(龍頭)·토수(吐首) 등 궁궐에서 볼 수 있는 장식 기와를 사용했다.',184000,'Yan',6,4.3,914,'15:00','11:00')
('Fortune HOSTEL','한국','서울특별시','종로구','서울특별시 종로구 삼일대로32가길 38 ',37.5745577,126.9897331,2,2,1,'GUESTHOUSE','대통령과 그 가족이 생활했던 곳으로 1990년에 준공되었다. 대통령 가족의 사적인 공간이기에 청와대 내에서도 가장 폐쇄적인 공간으로 취재진에게도 잘 공개되지 않았다. 이후 노무현이 재임 중인 2003년 3월과 11월에 관저 입구를 공개한 적이 있었으며 이명박도 재임 중에 가족 생활과 관련한 모습을 공개한 적이 있다. 문재인도 재임 중에 관저 입구에서 출근하는 모습을 몇 번 공개했었다.',333000,'Phil',6,5.0,954,'18:00','11:00')
('호스텔코리아','한국','서울특별시','종로구','서울특별시 종로구 돈화문로 85 ',37.5760864,126.9902905,2,2,1,'GUESTHOUSE','전통 목구조와 궁궐 건축양식을 기본으로 하고 있는데 2층 본채를 중심으로 좌우에 각각 단층의 별채가 배치되어 있고 팔작 지붕을 올린 뒤 한식 청기와 15만 장을 이었다. 지붕에 올린 청기와 모습을 자세히 보면 수키와와 암키와 수막새와 암막새 등 일반 기와 이외에 잡상(雜象)·취두(鷲頭)·용두(龍頭)·토수(吐首) 등 궁궐에서 볼 수 있는 장식 기와를 사용했다.',644000,'BC',3,3.1,289,'18:00','10:00')
('호텔 이비스앰배서더 인사동','한국','서울특별시','종로구','서울특별시 종로구 삼일대로30길 31 ',37.574408,126.9893654,2,1,1,'GUESTHOUSE','대규모 회의 외국 국빈들 영접 여러 공식 행사 등을 개최하는 건물로 1978년 12월에 준공됐다. 현재 청와대 경내의 현대식 건물 중 가장 오래된 건물이다. 1층은 대접견실로 외국 국빈의 접견 행사를 치르며 2층은 대규모 오찬 및 만찬 행사를 하는 곳으로 무궁화와 월계수 등으로 장식되어 있다.',725000,'포키',3,4.6,655,'15:00','12:00')
('(주) 동승 JW메리어트 동대문 스퀘어 서울','한국','서울특별시','종로구','서울특별시 종로구 청계천로 279 ',37.5703168,127.0087842,2,2,2,'GUESTHOUSE','청와대 참모들이 일하는 곳으로 총 3동으로 나뉘어 있다. 이명박 대통령 재임시에 위민관(爲民館)으로 변경되었으며 문재인 대통령이 취임하면서 노무현 정권 시절 증축 당시의 이름이었던 여민관으로 환원되었다. 여민관은 《맹자》에 나오는 구절인 여민동락(與民同樂)에서 취한 것으로 백성과 즐거움을 함께 한다는 뜻이다. 한편 위민은 국민을 위한 정치를 펼친다는 뜻으로 추측한다.',113000,'산토리',4,4.0,260,'18:00','10:00')
('미오하우스','한국','서울특별시','종로구','서울특별시 종로구 청계천로 229, 7층 ',37.5701354,127.0030432,2,4,1,'HOUSE','1993년 7월 기존에 존재하던 궁정동 안가를 철거한 뒤 만든 시민공원이다.[30] 안가 5채를 헐어 조성했으며 10560m2 규모다. 동산의 정원은 청와대 쪽을 향하고 있으며 후문은 창의문 쪽을 바라보고 있다. 동산 가운데에는 중앙광장이 있는데 이곳의 가운데에는 궁정동을 의미하는 우물 정(井) 자 모양의 우물이 있다. 또한 박정희가 최후를 맞이한 자리인 과거의 안가 나동 대연회장 자리에는 길이 30m 높이 3m의 돌담이 위치하고 있다.',964000,'Sammy',4,3.4,916,'18:00','11:00')
('호스텔코리아 10호점','한국','서울특별시','종로구','서울특별시 종로구 종로 382, 2층 ',37.5739546,127.0199194,2,2,1,'GUESTHOUSE','대통령의 집무 등에 사용되는 본 건물로 1991년 9월에 신축되었다. 대통령 집무실이 있으며 국무회의가 열리는 장소이다. 과거에는 수석보좌관 회의도 이곳에서 열렸다. 공간이 필요 이상으로 넓고 업무와 소통을 위한 공간이라기보다 의전만을 위한 건축물에 더 가깝다는 비판도 존재하여 문재인 대통령이 취임하면서 공식적인 업무만 이곳에서 보기로 하였다',644000,'Meenzino',2,3.0,487,'16:00','12:00')
('24게스트하우스 인사동','한국','서울특별시','종로구','서울특별시 종로구 삼일대로17길 8 ',37.5692897,126.9870966,2,4,1,'HOTEL','대규모 회의 외국 국빈들 영접 여러 공식 행사 등을 개최하는 건물로 1978년 12월에 준공됐다. 현재 청와대 경내의 현대식 건물 중 가장 오래된 건물이다. 1층은 대접견실로 외국 국빈의 접견 행사를 치르며 2층은 대규모 오찬 및 만찬 행사를 하는 곳으로 무궁화와 월계수 등으로 장식되어 있다.',549000,'Heyho',2,3.2,891,'16:00','12:00')
('24guesthouse동대문마켓점','한국','서울특별시','종로구','서울특별시 종로구 종로46길 22 ',37.5706478,127.0101939,1,1,2,'GUESTHOUSE','전통 목구조와 궁궐 건축양식을 기본으로 하고 있는데 2층 본채를 중심으로 좌우에 각각 단층의 별채가 배치되어 있고 팔작 지붕을 올린 뒤 한식 청기와 15만 장을 이었다. 지붕에 올린 청기와 모습을 자세히 보면 수키와와 암키와 수막새와 암막새 등 일반 기와 이외에 잡상(雜象)·취두(鷲頭)·용두(龍頭)·토수(吐首) 등 궁궐에서 볼 수 있는 장식 기와를 사용했다.',193000,'로니',3,3.9,64,'17:00','11:00')
('호스텔 클로이','한국','서울특별시','종로구','서울특별시 종로구 종로16길 32-4 ',37.568732,126.9886223,2,4,1,'HOTEL','청와대의 정원인 녹지원 뒤에 위치한 전통 한옥으로 외빈 접견 등에 사용되는 곳이다. 상춘재의 뜻은 봄이 늘 계속되는 집이다. 지금의 상춘재 자리는 일제 시대 때 일본식 목조 건물인 매화실(梅花室)이라는 별관이 있던 자리다. 약 66m2 규모의 크기였다. 정부 수립 이후 상춘실(常春室)로 바뀌었는데 다과나 만찬 행사 등 의전용 건물로 쓰였다.',554000,'검봉',3,4.6,599,'14:00','10:00')
('메이플레이스 호텔 서울 동대문','한국','서울특별시','종로구','서울특별시 종로구 율곡로 179 ',37.5761181,126.9987365,2,2,2,'HOTEL','대통령과 그 가족이 생활했던 곳으로 1990년에 준공되었다. 대통령 가족의 사적인 공간이기에 청와대 내에서도 가장 폐쇄적인 공간으로 취재진에게도 잘 공개되지 않았다. 이후 노무현이 재임 중인 2003년 3월과 11월에 관저 입구를 공개한 적이 있었으며 이명박도 재임 중에 가족 생활과 관련한 모습을 공개한 적이 있다. 문재인도 재임 중에 관저 입구에서 출근하는 모습을 몇 번 공개했었다.',257000,'Hanse',2,3.1,175,'16:00','11:00')
